#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Na?
130-4	2708-2713	etwas	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[110]	Decl[110]	*[199]	*[199]	*[199]	*[199]	*[199]	input1[199]	36[288]	male[288]	19gm0uv9ca6mcngf99lirno94a[288]	speaker: YOU[377]	_	_	_	_	_	
130-5	2714-2720	mulmig	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[110]	Decl[110]	*[199]	*[199]	*[199]	*[199]	*[199]	input1[199]	36[288]	male[288]	19gm0uv9ca6mcngf99lirno94a[288]	speaker: YOU[377]	_	_	_	_	_	
130-6	2721-2727	zumute	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[110]	Decl[110]	*[199]	*[199]	*[199]	*[199]	*[199]	input1[199]	36[288]	male[288]	19gm0uv9ca6mcngf99lirno94a[288]	speaker: YOU[377]	_	_	_	_	_	

#Text=Es war das erste mal für sie.
131-1	2729-2731	Es	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	3	*	*	*	singular	false[111]	Decl[111]	*[200]	*[200]	*[200]	*[200]	*[200]	input2[200]	36[289]	male[289]	19gm0uv9ca6mcngf99lirno94a[289]	speaker: YOU[378]	*->120-2	PerPron[120]	_	_	_	
131-2	2732-2735	war	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[111]	Decl[111]	*[200]	*[200]	*[200]	*[200]	*[200]	input2[200]	36[289]	male[289]	19gm0uv9ca6mcngf99lirno94a[289]	speaker: YOU[378]	_	_	_	_	_	
131-3	2736-2739	das	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[111]	Decl[111]	*[200]	*[200]	*[200]	*[200]	*[200]	input2[200]	36[289]	male[289]	19gm0uv9ca6mcngf99lirno94a[289]	speaker: YOU[378]	_	_	_	_	_	
131-4	2740-2745	erste	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[111]	Decl[111]	*[200]	*[200]	*[200]	*[200]	*[200]	input2[200]	36[289]	male[289]	19gm0uv9ca6mcngf99lirno94a[289]	speaker: YOU[378]	_	_	_	_	_	
131-5	2746-2749	mal	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[111]	Decl[111]	*[200]	*[200]	*[200]	*[200]	*[200]	input2[200]	36[289]	male[289]	19gm0uv9ca6mcngf99lirno94a[289]	speaker: YOU[378]	_	_	_	_	_	
131-6	2750-2753	für	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[111]	Decl[111]	*[200]	*[200]	*[200]	*[200]	*[200]	input2[200]	36[289]	male[289]	19gm0uv9ca6mcngf99lirno94a[289]	speaker: YOU[378]	_	_	_	_	_	
131-7	2754-2758	sie.	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	3	*	*	*	singular	false[111]	Decl[111]	*[200]	*[200]	*[200]	*[200]	*[200]	input2[200]	36[289]	male[289]	19gm0uv9ca6mcngf99lirno94a[289]	speaker: YOU[378]	*->126-3	PerPron[126]	_	_	_	

#Text=END_OF_DOCUMENT
132-1	2760-2775	END_OF_DOCUMENT	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
133-1	2777-2780	Na?	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	134-1[112_0]	

#Text=Clara hat Blut gespendet
134-1	2782-2787	Clara	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[112]	Decl[112]	*[201]	spenden[201]	transitive[201]	*[201]	*[201]	item0[201]	18[290]	female[290]	4qae3ph27q5gbjcsrgnltv8qld[290]	speaker: YOU[379]	*->99-1	PropNm[99]	result	*	136-1[113_112]	
134-2	2788-2791	hat	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[112]	Decl[112]	*[201]	spenden[201]	transitive[201]	*[201]	*[201]	item0[201]	18[290]	female[290]	4qae3ph27q5gbjcsrgnltv8qld[290]	speaker: YOU[379]	_	_	_	_	_	
134-3	2792-2796	Blut	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[112]	Decl[112]	*[201]	spenden[201]	transitive[201]	*[201]	*[201]	item0[201]	18[290]	female[290]	4qae3ph27q5gbjcsrgnltv8qld[290]	speaker: YOU[379]	*->76-1	IndefNP[76]	_	_	_	
134-4	2797-2806	gespendet	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[112]	Decl[112]	*[201]	spenden[201]	transitive[201]	*[201]	*[201]	item0[201]	18[290]	female[290]	4qae3ph27q5gbjcsrgnltv8qld[290]	speaker: YOU[379]	_	_	_	_	_	

#Text=-
135-1	2808-2809	-	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false	NA	Gwithout	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	_	_	_	

#Text=und ist danach ohnmächtig geworden
136-1	2811-2814	und	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[113]	Decl[113]	*[202]	*[202]	*[202]	*[202]	*[202]	input1[202]	18[291]	female[291]	4qae3ph27q5gbjcsrgnltv8qld[291]	speaker: YOU[380]	_	_	result	*	137-1[114_113]	
136-2	2815-2818	ist	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	3	*	*	*	singular	false[113]	Decl[113]	*[202]	*[202]	*[202]	*[202]	*[202]	input1[202]	18[291]	female[291]	4qae3ph27q5gbjcsrgnltv8qld[291]	speaker: YOU[380]	*->99-2	zero[99]	_	_	_	
136-3	2819-2825	danach	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[113]	Decl[113]	*[202]	*[202]	*[202]	*[202]	*[202]	input1[202]	18[291]	female[291]	4qae3ph27q5gbjcsrgnltv8qld[291]	speaker: YOU[380]	_	_	_	_	_	
136-4	2826-2836	ohnmächtig	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[113]	Decl[113]	*[202]	*[202]	*[202]	*[202]	*[202]	input1[202]	18[291]	female[291]	4qae3ph27q5gbjcsrgnltv8qld[291]	speaker: YOU[380]	_	_	_	_	_	
136-5	2837-2845	geworden	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[113]	Decl[113]	*[202]	*[202]	*[202]	*[202]	*[202]	input1[202]	18[291]	female[291]	4qae3ph27q5gbjcsrgnltv8qld[291]	speaker: YOU[380]	_	_	_	_	_	

#Text=und hat daraufhin was zu essen bekommen
137-1	2847-2850	und	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[114]	Decl[114]	*[203]	*[203]	*[203]	*[203]	*[203]	input2[203]	18[292]	female[292]	4qae3ph27q5gbjcsrgnltv8qld[292]	speaker: YOU[381]	_	_	_	_	_	
137-2	2851-2854	hat	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	3	*	*	*	singular	false[114]	Decl[114]	*[203]	*[203]	*[203]	*[203]	*[203]	input2[203]	18[292]	female[292]	4qae3ph27q5gbjcsrgnltv8qld[292]	speaker: YOU[381]	*->99-3	zero[99]	_	_	_	
137-3	2855-2864	daraufhin	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[114]	Decl[114]	*[203]	*[203]	*[203]	*[203]	*[203]	input2[203]	18[292]	female[292]	4qae3ph27q5gbjcsrgnltv8qld[292]	speaker: YOU[381]	_	_	_	_	_	
137-4	2865-2868	was	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[114]	Decl[114]	*[203]	*[203]	*[203]	*[203]	*[203]	input2[203]	18[292]	female[292]	4qae3ph27q5gbjcsrgnltv8qld[292]	speaker: YOU[381]	*->17-1	IndefNP[17]	_	_	_	
137-5	2869-2871	zu	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[114]	Decl[114]	*[203]	*[203]	*[203]	*[203]	*[203]	input2[203]	18[292]	female[292]	4qae3ph27q5gbjcsrgnltv8qld[292]	speaker: YOU[381]	*->17-1	IndefNP[17]	_	_	_	
137-6	2872-2877	essen	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[114]	Decl[114]	*[203]	*[203]	*[203]	*[203]	*[203]	input2[203]	18[292]	female[292]	4qae3ph27q5gbjcsrgnltv8qld[292]	speaker: YOU[381]	*->17-1	IndefNP[17]	_	_	_	
137-7	2878-2886	bekommen	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	false[114]	Decl[114]	*[203]	*[203]	*[203]	*[203]	*[203]	input2[203]	18[292]	female[292]	4qae3ph27q5gbjcsrgnltv8qld[292]	speaker: YOU[381]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
138-1	2888-2903	END_OF_DOCUMENT	GWithout[23]	spenden\_set1\_11[23]	latin3[23]	4qae3ph27q5gbjcsrgnltv8qld-spenden\_set1\_11[23]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
139-1	2905-2908	Na?	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	140-1[115_0]	

#Text=Clara hat Blut gespendet
140-1	2910-2915	Clara	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[115]	Decl[115]	*[204]	spenden[204]	transitive[204]	*[204]	*[204]	item0[204]	19[293]	male[293]	f28ipql67ma8cbjqke6k374ach[293]	speaker: YOU[382]	*->19-1	PropNm[19]	elaboration	*	142-1[116_115]	
140-2	2916-2919	hat	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[115]	Decl[115]	*[204]	spenden[204]	transitive[204]	*[204]	*[204]	item0[204]	19[293]	male[293]	f28ipql67ma8cbjqke6k374ach[293]	speaker: YOU[382]	*->71-1	clause[71]	_	_	_	
140-3	2920-2924	Blut	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[115]	Decl[115]	*[204]	spenden[204]	transitive[204]	*[204]	*[204]	item0[204]	19[293]	male[293]	f28ipql67ma8cbjqke6k374ach[293]	speaker: YOU[382]	*->71-1|*->79-1	clause[71]|IndefNP[79]	_	_	_	
140-4	2925-2934	gespendet	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[115]	Decl[115]	*[204]	spenden[204]	transitive[204]	*[204]	*[204]	item0[204]	19[293]	male[293]	f28ipql67ma8cbjqke6k374ach[293]	speaker: YOU[382]	*->71-1	clause[71]	_	_	_	

#Text=-
141-1	2936-2937	-	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false	NA	Gwithout	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	_	_	_	

#Text=Sie hat erzählt dass sie Geld dafür bekommen hat.
142-1	2939-2942	Sie	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	3	*	*	*	singular	false[116]	Decl[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	19[294]	male[294]	f28ipql67ma8cbjqke6k374ach[294]	speaker: YOU[383]	*->19-2	PerPron[19]	result	*	143-1[117_116]	
142-2	2943-2946	hat	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[116]	Decl[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	19[294]	male[294]	f28ipql67ma8cbjqke6k374ach[294]	speaker: YOU[383]	_	_	_	_	_	
142-3	2947-2954	erzählt	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[116]	Decl[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	19[294]	male[294]	f28ipql67ma8cbjqke6k374ach[294]	speaker: YOU[383]	_	_	_	_	_	
142-4	2955-2959	dass	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[116]	Decl[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	19[294]	male[294]	f28ipql67ma8cbjqke6k374ach[294]	speaker: YOU[383]	_	_	_	_	_	
142-5	2960-2963	sie	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	3	*	*	*	singular	false[116]	Decl[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	19[294]	male[294]	f28ipql67ma8cbjqke6k374ach[294]	speaker: YOU[383]	*->19-3	PerPron[19]	_	_	_	
142-6	2964-2968	Geld	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[116]	Decl[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	19[294]	male[294]	f28ipql67ma8cbjqke6k374ach[294]	speaker: YOU[383]	*->59-1	IndefNP[59]	_	_	_	
142-7	2969-2974	dafür	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[116]	Decl[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	19[294]	male[294]	f28ipql67ma8cbjqke6k374ach[294]	speaker: YOU[383]	*->71-2	D-Pron[71]	_	_	_	
142-8	2975-2983	bekommen	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[116]	Decl[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	19[294]	male[294]	f28ipql67ma8cbjqke6k374ach[294]	speaker: YOU[383]	_	_	_	_	_	
142-9	2984-2988	hat.	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[116]	Decl[116]	*[205]	*[205]	*[205]	*[205]	*[205]	input1[205]	19[294]	male[294]	f28ipql67ma8cbjqke6k374ach[294]	speaker: YOU[383]	_	_	_	_	_	

#Text=Willst du mit mir spenden gehen?
143-1	2990-2996	Willst	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[117]	Int[117]	*[206]	*[206]	*[206]	*[206]	*[206]	input2[206]	19[295]	male[295]	f28ipql67ma8cbjqke6k374ach[295]	speaker: YOU[384]	_	_	_	_	_	
143-2	2997-2999	du	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	2	*	*	*	singular	false[117]	Int[117]	*[206]	*[206]	*[206]	*[206]	*[206]	input2[206]	19[295]	male[295]	f28ipql67ma8cbjqke6k374ach[295]	speaker: YOU[384]	*->54-1	PerPron[54]	_	_	_	
143-3	3000-3003	mit	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[117]	Int[117]	*[206]	*[206]	*[206]	*[206]	*[206]	input2[206]	19[295]	male[295]	f28ipql67ma8cbjqke6k374ach[295]	speaker: YOU[384]	_	_	_	_	_	
143-4	3004-3007	mir	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	1	*	*	*	singular	false[117]	Int[117]	*[206]	*[206]	*[206]	*[206]	*[206]	input2[206]	19[295]	male[295]	f28ipql67ma8cbjqke6k374ach[295]	speaker: YOU[384]	*->96-1	PerPron[96]	_	_	_	
143-5	3008-3015	spenden	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[117]	Int[117]	*[206]	*[206]	*[206]	*[206]	*[206]	input2[206]	19[295]	male[295]	f28ipql67ma8cbjqke6k374ach[295]	speaker: YOU[384]	_	_	_	_	_	
143-6	3016-3022	gehen?	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	false[117]	Int[117]	*[206]	*[206]	*[206]	*[206]	*[206]	input2[206]	19[295]	male[295]	f28ipql67ma8cbjqke6k374ach[295]	speaker: YOU[384]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
144-1	3024-3039	END_OF_DOCUMENT	GWithout[24]	spenden\_set1\_11[24]	latin3[24]	f28ipql67ma8cbjqke6k374ach-spenden\_set1\_11[24]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
145-1	3041-3044	Na?	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	146-1[118_0]	

#Text=Clara hat Blut gespendet
146-1	3046-3051	Clara	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[118]	Decl[118]	*[207]	spenden[207]	transitive[207]	*[207]	*[207]	item0[207]	36[296]	male[296]	ifdbjqro2nfkup12rv8t6k0eu9[296]	speaker: YOU[385]	*->44-1	PropNm[44]	narration	*	148-1[119_118]	
146-2	3052-3055	hat	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[118]	Decl[118]	*[207]	spenden[207]	transitive[207]	*[207]	*[207]	item0[207]	36[296]	male[296]	ifdbjqro2nfkup12rv8t6k0eu9[296]	speaker: YOU[385]	_	_	_	_	_	
146-3	3056-3060	Blut	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[118]	Decl[118]	*[207]	spenden[207]	transitive[207]	*[207]	*[207]	item0[207]	36[296]	male[296]	ifdbjqro2nfkup12rv8t6k0eu9[296]	speaker: YOU[385]	*->66-1	IndefNP[66]	_	_	_	
146-4	3061-3070	gespendet	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[118]	Decl[118]	*[207]	spenden[207]	transitive[207]	*[207]	*[207]	item0[207]	36[296]	male[296]	ifdbjqro2nfkup12rv8t6k0eu9[296]	speaker: YOU[385]	_	_	_	_	_	

#Text=-
147-1	3072-3073	-	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false	NA	Gwithout	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	_	_	_	

#Text=jetzt ist sie im Bett
148-1	3075-3080	jetzt	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[119]	Decl[119]	*[208]	*[208]	*[208]	*[208]	*[208]	input1[208]	36[297]	male[297]	ifdbjqro2nfkup12rv8t6k0eu9[297]	speaker: YOU[386]	_	_	narration	*	149-1[120_119]	
148-2	3081-3084	ist	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[119]	Decl[119]	*[208]	*[208]	*[208]	*[208]	*[208]	input1[208]	36[297]	male[297]	ifdbjqro2nfkup12rv8t6k0eu9[297]	speaker: YOU[386]	_	_	_	_	_	
148-3	3085-3088	sie	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	3	*	*	*	singular	false[119]	Decl[119]	*[208]	*[208]	*[208]	*[208]	*[208]	input1[208]	36[297]	male[297]	ifdbjqro2nfkup12rv8t6k0eu9[297]	speaker: YOU[386]	*->44-2	PerPron[44]	_	_	_	
148-4	3089-3091	im	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[119]	Decl[119]	*[208]	*[208]	*[208]	*[208]	*[208]	input1[208]	36[297]	male[297]	ifdbjqro2nfkup12rv8t6k0eu9[297]	speaker: YOU[386]	*->80-1	DefNP[80]	_	_	_	
148-5	3092-3096	Bett	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[119]	Decl[119]	*[208]	*[208]	*[208]	*[208]	*[208]	input1[208]	36[297]	male[297]	ifdbjqro2nfkup12rv8t6k0eu9[297]	speaker: YOU[386]	*->80-1	DefNP[80]	_	_	_	

#Text=heute macht sie nichts mehr
149-1	3098-3103	heute	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	36[298]	male[298]	ifdbjqro2nfkup12rv8t6k0eu9[298]	speaker: YOU[387]	_	_	_	_	_	
149-2	3104-3109	macht	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	36[298]	male[298]	ifdbjqro2nfkup12rv8t6k0eu9[298]	speaker: YOU[387]	_	_	_	_	_	
149-3	3110-3113	sie	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	3	*	*	*	singular	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	36[298]	male[298]	ifdbjqro2nfkup12rv8t6k0eu9[298]	speaker: YOU[387]	*->44-3	PerPron[44]	_	_	_	
149-4	3114-3120	nichts	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	36[298]	male[298]	ifdbjqro2nfkup12rv8t6k0eu9[298]	speaker: YOU[387]	_	_	_	_	_	
149-5	3121-3125	mehr	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	false[120]	Decl[120]	*[209]	*[209]	*[209]	*[209]	*[209]	input2[209]	36[298]	male[298]	ifdbjqro2nfkup12rv8t6k0eu9[298]	speaker: YOU[387]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
150-1	3127-3142	END_OF_DOCUMENT	GWithout[25]	spenden\_set1\_11[25]	latin3[25]	ifdbjqro2nfkup12rv8t6k0eu9-spenden\_set1\_11[25]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
151-1	3144-3147	Na?	GWithout[26]	spenden\_set1\_11[26]	latin3[26]	nn1fs9jkn62eo9089lo89usbkb-spenden\_set1\_11[26]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	152-1[121_0]	

#Text=Clara hat Blut gespendet
152-1	3149-3154	Clara	GWithout[26]	spenden\_set1\_11[26]	latin3[26]	nn1fs9jkn62eo9089lo89usbkb-spenden\_set1\_11[26]	_	_	_	_	_	false[121]	Decl[121]	*[210]	spenden[210]	transitive[210]	*[210]	*[210]	item0[210]	27[299]	female[299]	nn1fs9jkn62eo9089lo89usbkb[299]	speaker: YOU[388]	*->21-1	PropNm[21]	parallel	*	154-1[122_121]	
